block,cohort,task,subject(s),subject_BoxA,subject_BoxB,date,time,mouseID,group,timestamp,behav,zscore_win
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198,pfc-il-vglut1,448.2,interact,"[ 2.49425779  2.37118774  2.2609086   2.38814343  2.34267189  2.13743664
  2.01336534  2.09282225  2.27843501  2.16232572  1.90346455  1.76280175
  1.81964116  2.10098479  2.30745131  2.41927874  2.2499111   2.0325188
  2.07009199  2.12734933  1.9104076   1.75569203  1.67448674  1.63649379
  1.776516    1.86759711  1.86275974  1.84546366  1.62418682  1.47889958
  1.41254888  1.19747892  1.04967591  1.08555748  1.02705299  0.86960168
  0.66605301  0.38417871  0.46610137  0.92553864  1.17242173  1.22028949
  1.38463181  1.48607671  1.37979032  1.26216614  1.27427636  1.30141922
  1.09448815  0.91599535  0.79951749  0.67120848  0.62489892  0.55218484
  0.40935985  0.27227234  0.30592921  0.43761322  0.50031978  0.49594557
  0.47052659  0.44937471  0.48003027  0.56456396  0.58470285  0.5566027
  0.60912864  0.80452186  0.87407137  0.8096279   0.72106093  0.42850352
  0.26686127  0.31650422  0.2314182   0.018737    0.01181579  0.105164
  0.2064727   0.20816263  0.09151108  0.17593685  0.21286801  0.13528071
  0.07709963 -0.06699904 -0.04025859  0.12466655  0.31037846  0.44282821
  0.25758048  0.1480729   0.10072135  0.00276494 -0.08990997 -0.12312786
 -0.1408206  -0.11475278 -0.11136348  0.05012733  0.11332094  0.04447891
  0.03044236  0.06170498 -0.02158266 -0.04359328 -0.02403833 -0.24453809
 -0.2470504  -0.06258904 -0.21835308 -0.52586379 -0.68004482 -0.74455341
 -0.8013026  -0.85910461 -0.75981341 -0.54927505 -0.41113814 -0.35845436
 -0.37006683 -0.38594281 -0.3062138  -0.29848552 -0.5281364  -0.87585571
 -0.93017406 -0.85447564 -0.80379565 -0.82025477 -0.63729217 -0.31753947
 -0.46067606 -0.55475843 -0.31373401 -0.37349013 -0.48564988 -0.51875905
 -0.62456915 -0.67574199 -0.65496328 -0.57398116 -0.46832205 -0.24990869
 -0.04147331  0.07811813  0.01624583  0.05615148  0.25660253  0.32273271
  0.37767836  0.29449104  0.33426607  0.56489219]"
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198,pfc-il-vglut1,456.8,interact,"[ 0.12466655  0.31037846  0.44282821  0.25758048  0.1480729   0.10072135
  0.00276494 -0.08990997 -0.12312786 -0.1408206  -0.11475278 -0.11136348
  0.05012733  0.11332094  0.04447891  0.03044236  0.06170498 -0.02158266
 -0.04359328 -0.02403833 -0.24453809 -0.2470504  -0.06258904 -0.21835308
 -0.52586379 -0.68004482 -0.74455341 -0.8013026  -0.85910461 -0.75981341
 -0.54927505 -0.41113814 -0.35845436 -0.37006683 -0.38594281 -0.3062138
 -0.29848552 -0.5281364  -0.87585571 -0.93017406 -0.85447564 -0.80379565
 -0.82025477 -0.63729217 -0.31753947 -0.46067606 -0.55475843 -0.31373401
 -0.37349013 -0.48564988 -0.51875905 -0.62456915 -0.67574199 -0.65496328
 -0.57398116 -0.46832205 -0.24990869 -0.04147331  0.07811813  0.01624583
  0.05615148  0.25660253  0.32273271  0.37767836  0.29449104  0.33426607
  0.56489219  0.48194585  0.48623503  0.6789769   0.6809675   0.72750837
  0.85919352  0.79312499  0.55943198  0.52219156  0.41770826  0.32445907
  0.43571679  0.41842989  0.48727332  0.60214659  0.58113397  0.46511866
  0.23357119  0.03828161  0.07056418  0.2963177   0.2679405   0.16982722
  0.09284637  0.10102768  0.20460985  0.19714153  0.15690256  0.17645099
  0.15684297  0.18054364  0.20563697  0.20975757  0.16365708  0.06320488
 -0.11251612 -0.26450524 -0.24559113 -0.19304339  0.02300487  0.33981912
  0.290141   -0.00812913 -0.27420074 -0.33050592 -0.08973845 -0.03057963
 -0.05821707  0.14265378  0.12517138 -0.11127643 -0.11043555  0.02109839
 -0.16836514 -0.31350483 -0.28282283 -0.22234174 -0.11857994 -0.11769185
 -0.26610812 -0.40387562 -0.35953324 -0.39306152 -0.33870629 -0.16427748
 -0.08532999 -0.16244564 -0.50957836 -0.61971944 -0.53096438 -0.50564059
 -0.48904014 -0.321432   -0.13656115 -0.34396128 -0.40822721 -0.13750404
 -0.11079054 -0.00995746  0.21390024  0.13478428 -0.10687689 -0.27780172
 -0.36060823 -0.24737794 -0.05585203  0.09424513]"
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198,pfc-il-vglut1,462.6,interact,"[ 0.01624583  0.05615148  0.25660253  0.32273271  0.37767836  0.29449104
  0.33426607  0.56489219  0.48194585  0.48623503  0.6789769   0.6809675
  0.72750837  0.85919352  0.79312499  0.55943198  0.52219156  0.41770826
  0.32445907  0.43571679  0.41842989  0.48727332  0.60214659  0.58113397
  0.46511866  0.23357119  0.03828161  0.07056418  0.2963177   0.2679405
  0.16982722  0.09284637  0.10102768  0.20460985  0.19714153  0.15690256
  0.17645099  0.15684297  0.18054364  0.20563697  0.20975757  0.16365708
  0.06320488 -0.11251612 -0.26450524 -0.24559113 -0.19304339  0.02300487
  0.33981912  0.290141   -0.00812913 -0.27420074 -0.33050592 -0.08973845
 -0.03057963 -0.05821707  0.14265378  0.12517138 -0.11127643 -0.11043555
  0.02109839 -0.16836514 -0.31350483 -0.28282283 -0.22234174 -0.11857994
 -0.11769185 -0.26610812 -0.40387562 -0.35953324 -0.39306152 -0.33870629
 -0.16427748 -0.08532999 -0.16244564 -0.50957836 -0.61971944 -0.53096438
 -0.50564059 -0.48904014 -0.321432   -0.13656115 -0.34396128 -0.40822721
 -0.13750404 -0.11079054 -0.00995746  0.21390024  0.13478428 -0.10687689
 -0.27780172 -0.36060823 -0.24737794 -0.05585203  0.09424513  0.064855
 -0.1575435  -0.41787946 -0.42534826 -0.48596184 -0.58139256 -0.58364248
 -0.64710646 -0.73255582 -0.63876939 -0.58871073 -0.66942279 -0.71466737
 -0.75965629 -0.67979194 -0.58646939 -0.60498775 -0.53777994 -0.51729912
 -0.51745365 -0.49062335 -0.6274077  -0.62515878 -0.63420275 -0.73153574
 -0.76657082 -0.8131877  -0.61698216 -0.50538087 -0.56506053 -0.58711687
 -0.4465349  -0.42812719 -0.49892731 -0.46493023 -0.36809623 -0.31542065
 -0.38997949 -0.4667547  -0.4158093  -0.31349399 -0.46155314 -0.64079018
 -0.6880391  -0.56039028 -0.2649043  -0.18380707 -0.28633074 -0.19620857
 -0.14712699 -0.27536762 -0.18316209 -0.14714761 -0.3719742  -0.66446794
 -0.70986322 -0.45462814 -0.09700956  0.16327656]"
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198,pfc-il-vglut1,487.35,interact,"[-4.13927762e-01 -4.68992447e-01 -6.56802617e-01 -7.46912497e-01
 -7.39470188e-01 -7.33100170e-01 -7.73850124e-01 -8.80873662e-01
 -8.03403798e-01 -6.89888679e-01 -6.85598099e-01 -6.15699283e-01
 -4.42903355e-01 -2.86244240e-01 -3.98601890e-01 -3.82634272e-01
 -2.05046198e-01 -1.89009740e-01 -2.96941697e-02  4.70539648e-02
 -1.39472662e-01 -1.74274788e-01 -7.05483335e-02 -6.09111689e-02
 -6.66689962e-02 -3.13952522e-01 -4.94010933e-01 -5.43908535e-01
 -5.80626330e-01 -5.50091306e-01 -4.96376576e-01 -4.46931556e-01
 -6.08013212e-01 -8.11728578e-01 -6.80656668e-01 -4.20881445e-01
 -3.01871037e-01 -2.25766567e-01 -2.70861352e-01 -3.00438894e-01
 -3.68075324e-01 -5.30277369e-01 -7.64638100e-01 -9.35471407e-01
 -8.81331847e-01 -7.88855037e-01 -6.07996373e-01 -5.21505362e-01
 -5.82268984e-01 -5.89879187e-01 -4.65315680e-01 -5.45099672e-01
 -6.99465488e-01 -6.56435926e-01 -7.00067364e-01 -7.24401225e-01
 -4.32416441e-01 -1.97247280e-01 -1.83292100e-01 -4.74029721e-01
 -8.98575237e-01 -1.04237435e+00 -8.60026313e-01 -6.55086951e-01
 -4.99226240e-01 -5.02859741e-01 -5.85524134e-01 -5.66625810e-01
 -4.26345129e-01 -2.81435418e-01 -2.52912302e-01 -2.88710779e-01
 -3.02873171e-01 -3.12607753e-01 -2.29889592e-01 -2.76514469e-01
 -3.62294292e-01 -2.69542266e-01 -2.13442724e-01 -3.72416706e-01
 -4.44683733e-01 -2.59140355e-01 -1.79441274e-01 -2.95590637e-01
 -4.05343011e-01 -3.10097593e-01 -2.93596159e-01 -3.95687645e-01
 -4.01685797e-01 -2.82807022e-01 -1.86577763e-01 -1.90650051e-01
 -3.13942137e-01 -4.98606464e-01 -5.50213693e-01 -6.27978463e-01
 -5.13467771e-01 -2.69054740e-01 -1.77828124e-01 -1.02950033e-01
 -1.94319078e-01 -4.59507568e-01 -4.52820135e-01 -2.69984913e-01
 -1.66855626e-01 -1.58879765e-01 -3.55123821e-01 -6.26155685e-01
 -6.07440835e-01 -2.85917244e-01  2.37212091e-02  2.51953884e-01
  1.64986933e-01 -2.77752975e-01 -6.12732814e-01 -5.97929574e-01
 -4.81086376e-01 -4.26922782e-01 -4.95678651e-01 -6.33746495e-01
 -7.59340090e-01 -8.21742082e-01 -8.08973292e-01 -7.12789407e-01
 -5.95749770e-01 -7.67882032e-01 -9.39756682e-01 -9.87723147e-01
 -9.64787776e-01 -7.38138830e-01 -4.52962352e-01 -3.82659402e-01
 -4.93742345e-01 -5.34815420e-01 -5.15703686e-01 -3.17549828e-01
 -2.74486415e-01 -3.71250853e-01 -3.40508546e-01 -3.15780762e-01
 -1.51047162e-01  5.51856979e-02  1.49449055e-04 -1.92131561e-01
 -1.78120174e-01 -2.27803952e-01 -4.72340287e-01 -6.01091126e-01
 -6.31760809e-01 -6.40319144e-01 -4.71072041e-01 -2.51103111e-01
  3.32661320e-02  2.19565715e-01]"
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198,pfc-il-vglut1,493.35,interact,"[-1.04237435e+00 -8.60026313e-01 -6.55086951e-01 -4.99226240e-01
 -5.02859741e-01 -5.85524134e-01 -5.66625810e-01 -4.26345129e-01
 -2.81435418e-01 -2.52912302e-01 -2.88710779e-01 -3.02873171e-01
 -3.12607753e-01 -2.29889592e-01 -2.76514469e-01 -3.62294292e-01
 -2.69542266e-01 -2.13442724e-01 -3.72416706e-01 -4.44683733e-01
 -2.59140355e-01 -1.79441274e-01 -2.95590637e-01 -4.05343011e-01
 -3.10097593e-01 -2.93596159e-01 -3.95687645e-01 -4.01685797e-01
 -2.82807022e-01 -1.86577763e-01 -1.90650051e-01 -3.13942137e-01
 -4.98606464e-01 -5.50213693e-01 -6.27978463e-01 -5.13467771e-01
 -2.69054740e-01 -1.77828124e-01 -1.02950033e-01 -1.94319078e-01
 -4.59507568e-01 -4.52820135e-01 -2.69984913e-01 -1.66855626e-01
 -1.58879765e-01 -3.55123821e-01 -6.26155685e-01 -6.07440835e-01
 -2.85917244e-01  2.37212091e-02  2.51953884e-01  1.64986933e-01
 -2.77752975e-01 -6.12732814e-01 -5.97929574e-01 -4.81086376e-01
 -4.26922782e-01 -4.95678651e-01 -6.33746495e-01 -7.59340090e-01
 -8.21742082e-01 -8.08973292e-01 -7.12789407e-01 -5.95749770e-01
 -7.67882032e-01 -9.39756682e-01 -9.87723147e-01 -9.64787776e-01
 -7.38138830e-01 -4.52962352e-01 -3.82659402e-01 -4.93742345e-01
 -5.34815420e-01 -5.15703686e-01 -3.17549828e-01 -2.74486415e-01
 -3.71250853e-01 -3.40508546e-01 -3.15780762e-01 -1.51047162e-01
  5.51856979e-02  1.49449055e-04 -1.92131561e-01 -1.78120174e-01
 -2.27803952e-01 -4.72340287e-01 -6.01091126e-01 -6.31760809e-01
 -6.40319144e-01 -4.71072041e-01 -2.51103111e-01  3.32661320e-02
  2.19565715e-01  8.70444070e-02  1.45252703e-02  9.31571055e-02
  1.15240338e-01  1.13474504e-01  1.18423395e-01  1.22606008e-01
  1.29426660e-01  2.28500624e-01  1.65532699e-01 -1.35591816e-02
  5.12189451e-02  1.48462610e-02 -1.07178189e-01 -9.80525006e-02
 -1.13364690e-02 -9.24252643e-02 -2.50311495e-01 -6.85620732e-02
  1.02493332e-01  5.76313209e-02  4.42002612e-02 -5.74329925e-03
  4.47371535e-02  3.99378792e-02  3.88120396e-02  4.09918227e-02
 -5.77312086e-02 -1.87346547e-01 -2.72729504e-01 -4.26855207e-01
 -4.52092672e-01 -1.86610047e-01 -4.54673417e-03 -1.58139300e-01
 -2.88455956e-01 -2.95035500e-01 -4.26118870e-01 -4.97975505e-01
 -5.01873583e-01 -5.61663963e-01 -6.38360182e-01 -5.70631093e-01
 -6.16747908e-01 -6.91882633e-01 -7.25353930e-01 -7.33323905e-01
 -7.23760442e-01 -6.64331813e-01 -4.49170416e-01 -2.96449657e-01
 -2.10433942e-01 -2.88055836e-01 -3.57683942e-01 -2.93320259e-01
 -3.28612812e-01 -3.22242777e-01 -1.90942848e-01 -1.34826478e-01
 -5.26047219e-02 -4.07663976e-02]"
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198,pfc-il-vglut1,495.85,interact,"[-2.93596159e-01 -3.95687645e-01 -4.01685797e-01 -2.82807022e-01
 -1.86577763e-01 -1.90650051e-01 -3.13942137e-01 -4.98606464e-01
 -5.50213693e-01 -6.27978463e-01 -5.13467771e-01 -2.69054740e-01
 -1.77828124e-01 -1.02950033e-01 -1.94319078e-01 -4.59507568e-01
 -4.52820135e-01 -2.69984913e-01 -1.66855626e-01 -1.58879765e-01
 -3.55123821e-01 -6.26155685e-01 -6.07440835e-01 -2.85917244e-01
  2.37212091e-02  2.51953884e-01  1.64986933e-01 -2.77752975e-01
 -6.12732814e-01 -5.97929574e-01 -4.81086376e-01 -4.26922782e-01
 -4.95678651e-01 -6.33746495e-01 -7.59340090e-01 -8.21742082e-01
 -8.08973292e-01 -7.12789407e-01 -5.95749770e-01 -7.67882032e-01
 -9.39756682e-01 -9.87723147e-01 -9.64787776e-01 -7.38138830e-01
 -4.52962352e-01 -3.82659402e-01 -4.93742345e-01 -5.34815420e-01
 -5.15703686e-01 -3.17549828e-01 -2.74486415e-01 -3.71250853e-01
 -3.40508546e-01 -3.15780762e-01 -1.51047162e-01  5.51856979e-02
  1.49449055e-04 -1.92131561e-01 -1.78120174e-01 -2.27803952e-01
 -4.72340287e-01 -6.01091126e-01 -6.31760809e-01 -6.40319144e-01
 -4.71072041e-01 -2.51103111e-01  3.32661320e-02  2.19565715e-01
  8.70444070e-02  1.45252703e-02  9.31571055e-02  1.15240338e-01
  1.13474504e-01  1.18423395e-01  1.22606008e-01  1.29426660e-01
  2.28500624e-01  1.65532699e-01 -1.35591816e-02  5.12189451e-02
  1.48462610e-02 -1.07178189e-01 -9.80525006e-02 -1.13364690e-02
 -9.24252643e-02 -2.50311495e-01 -6.85620732e-02  1.02493332e-01
  5.76313209e-02  4.42002612e-02 -5.74329925e-03  4.47371535e-02
  3.99378792e-02  3.88120396e-02  4.09918227e-02 -5.77312086e-02
 -1.87346547e-01 -2.72729504e-01 -4.26855207e-01 -4.52092672e-01
 -1.86610047e-01 -4.54673417e-03 -1.58139300e-01 -2.88455956e-01
 -2.95035500e-01 -4.26118870e-01 -4.97975505e-01 -5.01873583e-01
 -5.61663963e-01 -6.38360182e-01 -5.70631093e-01 -6.16747908e-01
 -6.91882633e-01 -7.25353930e-01 -7.33323905e-01 -7.23760442e-01
 -6.64331813e-01 -4.49170416e-01 -2.96449657e-01 -2.10433942e-01
 -2.88055836e-01 -3.57683942e-01 -2.93320259e-01 -3.28612812e-01
 -3.22242777e-01 -1.90942848e-01 -1.34826478e-01 -5.26047219e-02
 -4.07663976e-02 -1.63950862e-01 -2.74575682e-01 -3.31493045e-01
 -3.18641984e-01 -2.16610794e-01 -1.47882389e-01 -2.02418679e-01
 -2.55879546e-01 -4.03938619e-01 -5.11590746e-01 -5.74695005e-01
 -6.37578142e-01 -6.54470383e-01 -6.38607868e-01 -6.20704457e-01
 -6.26780910e-01 -5.51664620e-01 -5.84394853e-01 -6.91029868e-01
 -7.31656931e-01 -7.28354210e-01 -6.72698012e-01 -5.97669054e-01
 -6.02531849e-01 -4.90966110e-01]"
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198,pfc-il-vglut1,508.3,interact,"[-5.26047219e-02 -4.07663976e-02 -1.63950862e-01 -2.74575682e-01
 -3.31493045e-01 -3.18641984e-01 -2.16610794e-01 -1.47882389e-01
 -2.02418679e-01 -2.55879546e-01 -4.03938619e-01 -5.11590746e-01
 -5.74695005e-01 -6.37578142e-01 -6.54470383e-01 -6.38607868e-01
 -6.20704457e-01 -6.26780910e-01 -5.51664620e-01 -5.84394853e-01
 -6.91029868e-01 -7.31656931e-01 -7.28354210e-01 -6.72698012e-01
 -5.97669054e-01 -6.02531849e-01 -4.90966110e-01 -2.14281047e-01
  6.85335924e-05  7.45504426e-03 -1.13424357e-01 -1.23586856e-01
 -9.29435264e-02 -2.32528972e-01 -4.56886021e-01 -6.50977914e-01
 -7.12417971e-01 -8.74966620e-01 -1.15114165e+00 -1.00990823e+00
 -6.53566819e-01 -6.88465175e-01 -7.30473555e-01 -7.19693090e-01
 -9.01861161e-01 -1.05758673e+00 -1.01110541e+00 -9.05902080e-01
 -9.71690351e-01 -1.03559716e+00 -1.01157650e+00 -1.24327033e+00
 -1.28558619e+00 -1.03811704e+00 -8.87311924e-01 -8.25863345e-01
 -7.75123239e-01 -8.56428060e-01 -8.34288874e-01 -6.63522798e-01
 -6.03028864e-01 -7.03902794e-01 -7.73887691e-01 -8.66570670e-01
 -9.18118171e-01 -9.32108653e-01 -1.05358382e+00 -1.24512132e+00
 -1.33621694e+00 -1.34140938e+00 -1.37113635e+00 -1.42567300e+00
 -1.36134561e+00 -1.10870512e+00 -7.55520535e-01 -7.39593883e-01
 -1.03066496e+00 -1.28794905e+00 -1.35285473e+00 -1.44903772e+00
 -1.44252673e+00 -1.27984668e+00 -1.13460989e+00 -1.17116679e+00
 -1.19016454e+00 -1.13345396e+00 -1.21384407e+00 -1.31787565e+00
 -1.27531988e+00 -1.26548836e+00 -1.29519595e+00 -1.25183712e+00
 -1.48972533e+00 -1.83661243e+00 -1.96109138e+00 -1.77949723e+00
 -1.49387278e+00 -1.29134448e+00 -1.34919697e+00 -1.37971335e+00
 -1.35615030e+00 -1.36404065e+00 -1.33816086e+00 -1.31354726e+00
 -1.27671667e+00 -1.40435498e+00 -1.49443752e+00 -1.38677090e+00
 -1.25037632e+00 -1.36553497e+00 -1.37097050e+00 -1.32009814e+00
 -1.48752752e+00 -1.49023896e+00 -1.40261536e+00 -1.44548545e+00
 -1.47480011e+00 -1.37853911e+00 -1.39298848e+00 -1.41942459e+00
 -1.19567288e+00 -1.28121658e+00 -1.49846181e+00 -1.46667323e+00
 -1.33935623e+00 -1.26362401e+00 -1.22563754e+00 -1.05717515e+00
 -9.99946931e-01 -1.20643495e+00 -1.35380836e+00 -1.43900428e+00
 -1.43814377e+00 -1.21096098e+00 -1.06205192e+00 -1.07098927e+00
 -9.60785896e-01 -1.02504838e+00 -1.16339212e+00 -1.15384890e+00
 -1.21405273e+00 -1.30593554e+00 -1.32427847e+00 -1.27132359e+00
 -1.25612222e+00 -1.16112601e+00 -1.04015405e+00 -1.07867995e+00
 -1.12402790e+00 -1.26821461e+00 -1.46147665e+00 -1.48897742e+00
 -1.45604786e+00 -1.51919177e+00]"
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198,pfc-il-vglut1,513.05,interact,"[-0.97169035 -1.03559716 -1.0115765  -1.24327033 -1.28558619 -1.03811704
 -0.88731192 -0.82586334 -0.77512324 -0.85642806 -0.83428887 -0.6635228
 -0.60302886 -0.70390279 -0.77388769 -0.86657067 -0.91811817 -0.93210865
 -1.05358382 -1.24512132 -1.33621694 -1.34140938 -1.37113635 -1.425673
 -1.36134561 -1.10870512 -0.75552054 -0.73959388 -1.03066496 -1.28794905
 -1.35285473 -1.44903772 -1.44252673 -1.27984668 -1.13460989 -1.17116679
 -1.19016454 -1.13345396 -1.21384407 -1.31787565 -1.27531988 -1.26548836
 -1.29519595 -1.25183712 -1.48972533 -1.83661243 -1.96109138 -1.77949723
 -1.49387278 -1.29134448 -1.34919697 -1.37971335 -1.3561503  -1.36404065
 -1.33816086 -1.31354726 -1.27671667 -1.40435498 -1.49443752 -1.3867709
 -1.25037632 -1.36553497 -1.3709705  -1.32009814 -1.48752752 -1.49023896
 -1.40261536 -1.44548545 -1.47480011 -1.37853911 -1.39298848 -1.41942459
 -1.19567288 -1.28121658 -1.49846181 -1.46667323 -1.33935623 -1.26362401
 -1.22563754 -1.05717515 -0.99994693 -1.20643495 -1.35380836 -1.43900428
 -1.43814377 -1.21096098 -1.06205192 -1.07098927 -0.9607859  -1.02504838
 -1.16339212 -1.1538489  -1.21405273 -1.30593554 -1.32427847 -1.27132359
 -1.25612222 -1.16112601 -1.04015405 -1.07867995 -1.1240279  -1.26821461
 -1.46147665 -1.48897742 -1.45604786 -1.51919177 -1.65011619 -1.67888233
 -1.59597308 -1.41982496 -1.32429623 -1.37486465 -1.28540086 -1.2923323
 -1.28319162 -1.19713424 -1.1967642  -1.14180326 -1.0963572  -1.08330977
 -1.20080208 -1.35949129 -1.47255696 -1.59434698 -1.51696785 -1.24063226
 -1.09415688 -1.1584933  -1.14932656 -1.1711095  -1.11262213 -1.11658503
 -1.18248368 -0.97354226 -0.93503718 -1.14835386 -1.3127628  -1.49010357
 -1.53111682 -1.4476274  -1.45083727 -1.43701676 -1.36122806 -1.17553969
 -1.02517124 -1.05656592 -0.98947087 -0.90121137 -0.87132484 -0.89455682
 -0.93314214 -1.01268931 -1.20316729 -1.28469566]"
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198,pfc-il-vglut1,515.95,interact,"[-1.35285473 -1.44903772 -1.44252673 -1.27984668 -1.13460989 -1.17116679
 -1.19016454 -1.13345396 -1.21384407 -1.31787565 -1.27531988 -1.26548836
 -1.29519595 -1.25183712 -1.48972533 -1.83661243 -1.96109138 -1.77949723
 -1.49387278 -1.29134448 -1.34919697 -1.37971335 -1.3561503  -1.36404065
 -1.33816086 -1.31354726 -1.27671667 -1.40435498 -1.49443752 -1.3867709
 -1.25037632 -1.36553497 -1.3709705  -1.32009814 -1.48752752 -1.49023896
 -1.40261536 -1.44548545 -1.47480011 -1.37853911 -1.39298848 -1.41942459
 -1.19567288 -1.28121658 -1.49846181 -1.46667323 -1.33935623 -1.26362401
 -1.22563754 -1.05717515 -0.99994693 -1.20643495 -1.35380836 -1.43900428
 -1.43814377 -1.21096098 -1.06205192 -1.07098927 -0.9607859  -1.02504838
 -1.16339212 -1.1538489  -1.21405273 -1.30593554 -1.32427847 -1.27132359
 -1.25612222 -1.16112601 -1.04015405 -1.07867995 -1.1240279  -1.26821461
 -1.46147665 -1.48897742 -1.45604786 -1.51919177 -1.65011619 -1.67888233
 -1.59597308 -1.41982496 -1.32429623 -1.37486465 -1.28540086 -1.2923323
 -1.28319162 -1.19713424 -1.1967642  -1.14180326 -1.0963572  -1.08330977
 -1.20080208 -1.35949129 -1.47255696 -1.59434698 -1.51696785 -1.24063226
 -1.09415688 -1.1584933  -1.14932656 -1.1711095  -1.11262213 -1.11658503
 -1.18248368 -0.97354226 -0.93503718 -1.14835386 -1.3127628  -1.49010357
 -1.53111682 -1.4476274  -1.45083727 -1.43701676 -1.36122806 -1.17553969
 -1.02517124 -1.05656592 -0.98947087 -0.90121137 -0.87132484 -0.89455682
 -0.93314214 -1.01268931 -1.20316729 -1.28469566 -1.15097293 -1.03330526
 -1.08682969 -1.13403581 -1.1466967  -1.27213602 -1.42142139 -1.43967384
 -1.39894713 -1.42760523 -1.45307197 -1.20090188 -0.98287461 -0.98402368
 -1.04115193 -1.07520082 -1.28709117 -1.4225314  -1.39277777 -1.33385212
 -1.3046548  -1.40057675 -1.54830826 -1.60449801 -1.39652121 -1.05745202
 -0.56525536 -0.10482945 -0.39369073 -1.04030557]"
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198,pfc-il-vglut1,527.65,interact,"[-0.89455682 -0.93314214 -1.01268931 -1.20316729 -1.28469566 -1.15097293
 -1.03330526 -1.08682969 -1.13403581 -1.1466967  -1.27213602 -1.42142139
 -1.43967384 -1.39894713 -1.42760523 -1.45307197 -1.20090188 -0.98287461
 -0.98402368 -1.04115193 -1.07520082 -1.28709117 -1.4225314  -1.39277777
 -1.33385212 -1.3046548  -1.40057675 -1.54830826 -1.60449801 -1.39652121
 -1.05745202 -0.56525536 -0.10482945 -0.39369073 -1.04030557 -1.13625727
 -0.94846774 -1.02217742 -1.07379681 -0.93930427 -0.99145206 -1.09436621
 -1.11878346 -1.15151129 -1.080174   -1.02005258 -1.00022575 -0.95029655
 -0.97372881 -1.04222315 -1.05599826 -1.14846131 -1.30426226 -1.34257822
 -1.00947356 -0.5557142  -0.5861834  -0.71010465 -0.75362254 -0.80424155
 -0.75500466 -0.56348438 -0.4303595  -0.53232991 -0.5583072  -0.61695514
 -0.81842089 -0.74951799 -0.56093485 -0.51018597 -0.43285452 -0.38333063
 -0.57957706 -0.71270387 -0.65078322 -0.63436977 -0.68043833 -0.69805507
 -0.80365819 -0.88456638 -0.94654424 -0.82714354 -0.5407949  -0.64465172
 -0.80108516 -0.67378095 -0.5791643  -0.48670344 -0.51733149 -0.65728809
 -0.7943365  -0.93190919 -1.04371025 -1.17571428 -1.37929364 -1.49530461
 -1.48848355 -1.44674067 -1.37222777 -1.45798758 -1.51784253 -1.44752245
 -1.56456691 -1.65815741 -1.62982659 -1.57167122 -1.46980105 -1.21212049
 -0.82057597 -0.73646876 -0.92868719 -1.0733733  -1.15452466 -1.07272275
 -0.8105894  -0.64082016 -0.58460897 -0.77812897 -1.09275901 -1.22206599
 -1.18340699 -1.05529251 -1.05410833 -1.23684867 -1.14923203 -1.01075219
 -1.04450601 -1.06927502 -1.0624317  -1.12089204 -1.06228482 -0.94973734
 -1.02338974 -0.95047292 -0.95630207 -0.9578515  -0.65661214 -0.53122987
 -0.63566644 -0.61658177 -0.59794975 -0.55782801 -0.39455944 -0.41736075
 -0.549983   -0.67587215 -0.76092549 -0.77180589 -0.869904   -0.99341832
 -1.01546065 -1.10612112 -1.11459951 -1.19128831]"
