time,dff,zscore
67.17131509191275,-0.013435132881979346,-0.8848316399009023
67.26962173700744,-0.012800356392111837,-0.8430255540964652
67.36792838210214,-0.011569775342365262,-0.7619800557577393
67.46623502719683,-0.012288297585585016,-0.8093015981146582
67.56454167229153,-0.015059940412026233,-0.9918407117570659
67.66284831738622,-0.017880041725179548,-1.1775712789044104
67.76115496248092,-0.0224371290885912,-1.4776989433251067
67.85946160757561,-0.026057489621663713,-1.7161342122812984
67.95776825267032,-0.019511498315168112,-1.2850182547706903
68.056074897765,-0.018588847291360122,-1.2242528854090755
68.15438154285971,-0.01798182704977387,-1.1842748132689407
68.25268818795439,-0.008154308699720895,-0.5370390035861544
68.3509948330491,-0.00882672793561497,-0.5813242232202481
68.4493014781438,-0.015020608239949185,-0.989250313109707
68.54760812323849,-0.016019543820517304,-1.0550397480698022
68.64591476833318,-0.01415045300887922,-0.9319422923591536
68.74422141342788,-0.01474133846054277,-0.9708577347032704
68.84252805852257,-0.013352011516406916,-0.8793573052385895
68.94083470361727,-0.00654706279021635,-0.4311865319301832
69.03914134871196,-0.0016556654721095812,-0.10904136863491677
69.13744799380666,-0.00552312382998036,-0.3637503859584467
69.23575463890135,-0.008940140128316346,-0.5887934977365943
69.33406128399605,-0.011302154210611702,-0.744354651893924
69.43236792909074,-0.021203903634024437,-1.3964792857089356
69.53067457418544,-0.02836466438749894,-1.8680836744399731
69.62898121928013,-0.028656669066997688,-1.8873149674719027
69.72728786437483,-0.03399678407548252,-2.2390124701580456
69.82559450946952,-0.027298517835493342,-1.797867756010868
69.92390115456422,-0.01759570159416249,-1.1588447694878043
70.02220779965891,-0.012459807965746965,-0.8205971923653189
70.12051444475361,-0.007559030866474407,-0.49783428102408184
70.2188210898483,-0.01245438146442922,-0.8202398055002904
70.317127734943,-0.019816094007938274,-1.305078786108688
70.4154343800377,-0.019901777754816913,-1.3107218780177814
70.51374102513239,-0.015512883755426221,-1.0216713507000437
70.61204767022708,-0.01952205897024237,-1.2857137746256833
70.71035431532178,-0.020341544932888957,-1.3396847408110968
70.80866096041647,-0.009175003231839196,-0.6042614730238045
70.90696760551117,0.010585522785559368,0.6971576239509447
71.00527425060586,0.019697292019407783,1.2972545281384384
71.10358089570056,0.0034170278475918643,0.22504386540911095
71.20188754079525,-0.006579020206019481,-0.43329123254288643
71.30019418588995,0.01197545370743507,0.7886978311100096
71.39850083098464,0.02919716557659713,1.9229118034197805
71.49680747607934,0.03401451899681858,2.240180469872931
71.59511412117403,0.023670016774239383,1.5588963416412764
71.69342076626873,0.010968815998754964,0.722401137557534
71.79172741136342,0.009755074685186684,0.642464696448922
71.89003405645812,0.0032677209164208264,0.21521058003170762
71.98834070155281,-0.008958811796311339,-0.5900232051482118
72.08664734664751,-0.014485086136063476,-0.953981075224272
72.1849539917422,-0.008775790457092852,-0.5779695044621513
72.2832606368369,0.0008418981478062575,0.05544701532844508
72.3815672819316,0.0010844905064163503,0.07142403577806995
72.47987392702629,-0.003015681452630453,-0.1986113916030458
72.57818057212098,-0.009407731909751273,-0.6195888760282482
72.67648721721568,-0.013129995108270445,-0.8647354073631915
72.77479386231037,-0.014991519554807438,-0.9873345457705166
72.87310050740507,-0.009080437811324055,-0.5980334382000607
72.97140715249978,0.007353866135982504,0.48432221284287313
73.06971379759446,0.014470413655021292,0.9530147384189016
73.16802044268917,0.009413850664099076,0.6199918403620479
73.26632708778385,0.0032201040710960575,0.21207455663897076
73.36463373287856,-0.00012314170655987333,-0.008110062793261374
73.46294037797324,-0.0008905530807091326,-0.0586514206839437
73.56124702306795,-0.00781812890538075,-0.514898357938053
73.65955366816264,-0.01577139423011205,-1.0386967309064172
73.75786031325734,-0.013174413439973132,-0.8676607781292703
73.85616695835203,-0.003443262515736123,-0.2267716825052483
73.95447360344673,-0.0026310348548525507,-0.17327874471430532
74.05278024854142,-0.005007672020435484,-0.3298029683683858
74.15108689363612,0.00718941598068339,0.47349160173372085
74.24939353873081,0.01888190971910268,1.2435538272553777
74.34770018382551,0.01444917604621445,0.9516160393331097
74.4460068289202,0.01113727856973255,0.7334960045060485
74.5443134740149,0.016771040714921068,1.1045329716953962
74.6426201191096,0.018066145840954635,1.1898279958322011
74.74092676420429,0.01574129250806597,1.0367142314302444
74.83923340929898,0.015895264017243525,1.0468547237560692
74.93754005439368,0.015318382046764289,1.0088615442009767
75.03584669948837,0.006845193476044398,0.4508212669080572
75.13415334458307,-0.001001766791140217,-0.06597590417557736
75.23245998967776,-0.004886007582188701,-0.32179020478012615
75.33076663477246,-0.007653156230683378,-0.5040333339431895
75.42907327986715,-0.008523562796007786,-0.5613579074514057
75.52737992496185,-0.007486977352783997,-0.4930888699637554
75.62568657005654,-0.0019392322347259565,-0.1277169443666219
75.72399321515124,0.0035711908531762156,0.2351969695996497
75.82229986024593,0.0008171338961289326,0.05381605317557611
75.92060650534063,-0.0015870660013871454,-0.10452343924569238
76.01891315043532,-0.0022688695923896787,-0.14942670816350384
76.11721979553002,-0.002437465473769787,-0.16053035487342315
76.21552644062471,-0.0077997035472566565,-0.513684872380524
76.31383308571941,-0.015286759142941694,-1.0067788883878426
76.4121397308141,-0.01713253693307404,-1.1283409592929936
76.5104463759088,-0.009643728318201112,-0.6351314902533783
76.6087530210035,0.00018785614027599928,0.012372111448146586
76.70705966609819,0.008097504574220656,0.5332978961782006
76.80536631119288,0.010113398638991997,0.6660637461895585
76.90367295628758,0.004963274028175955,0.32687892315325284
77.00197960138227,-0.0025040866923038,-0.16491799748918928
77.10028624647697,-0.005990107941059206,-0.39450574336172073
77.19859289157166,-0.005065191096340106,-0.3335911480836781
77.29689953666636,-0.014607212002945593,-0.9620242282888739
77.39520618176105,-0.017214934069590238,-1.1337675965648861
77.49351282685575,-0.01017686397627801,-0.6702435579224563
77.59181947195044,-0.006382469714263053,-0.4203465081328999
77.69012611704514,-0.010419071577412009,-0.686195238422798
77.78843276213983,-0.017289122757992357,-1.13865362924342
77.88673940723453,-0.016679117774823872,-1.0984789834042228
77.98504605232924,-0.015619281888852166,-1.0286786825190992
78.08335269742392,-0.016472430393330063,-1.0848666481281823
78.18165934251863,-0.016480095266807784,-1.0853714531475942
78.27996598761331,-0.013887681891905656,-0.9146363082238284
78.37827263270802,-0.014863958158539418,-0.9789334112564962
78.4765792778027,-0.01794876878271304,-1.182097611101955
78.57488592289741,-0.019541168572436127,-1.2869723241809252
78.67319256799209,-0.01937195452877901,-1.2758279655895701
78.7714992130868,-0.011869370643033225,-0.7817112635864116
78.86980585818148,-0.0048572210651947455,-0.31989433809528506
78.96811250327619,-0.0047402593798827,-0.3121912956385496
79.06641914837087,-0.007350873086943436,-0.4841251060139153
79.16472579346558,-0.011644907957791484,-0.7669282550331662
79.26303243856027,-0.015762512133503517,-1.0381117601350247
79.36133908365497,-0.017441796926703154,-1.1487086793266026
79.45964572874966,-0.01773824622285368,-1.1682326927539437
79.55795237384436,-0.015870376163200504,-1.0452156352039734
79.65625901893905,-0.010600369927318772,-0.6981354638303062
79.75456566403375,-0.006374651465922325,-0.4198316019160029
79.85287230912844,-0.0016408380097366615,-0.10806483882620611
79.95117895422314,0.003925598482293815,0.258538092009098
80.04948559931783,0.0022837137089552206,0.15040432081426586
80.14779224441253,0.0016965536509550329,0.11173423117244954
80.24609888950722,0.000491002239162576,0.03233717320394313
80.34440553460192,-0.007975523965500962,-0.5252643237443064
80.44271217969661,-0.0071596686791028236,-0.4715324722160889
80.54101882479131,-0.004115696895337466,-0.27105789949689313
80.639325469886,-0.011313775918233907,-0.7451200521785966
80.7376321149807,-0.013620849174850784,-0.8970628289871361
80.8359387600754,-0.012585497402562497,-0.82887504049627
80.93424540517009,-0.012463801038928276,-0.8208601743167709
81.03255205026478,-0.009571223693745499,-0.6303563692468607
81.13085869535948,-0.0014753851045980933,-0.09716818707676897
81.22916534045417,0.0015230946671222698,0.10031030278597683
81.32747198554887,-0.007118074443343263,-0.4687930951016386
81.42577863064356,-0.015270617065711744,-1.005715778653142
81.52408527573826,-0.01032483849378064,-0.679989091152391
81.62239192083295,0.0018229402352430459,0.12005799311325048
81.72069856592765,0.018485987916359584,1.2174786005865703
81.81900521102234,0.022993449003942047,1.5143379014516112
81.91731185611704,0.008773563067064182,0.5778227955904865
82.01561850121173,-0.007136198655977552,-0.4699867473566001
82.11392514630643,-0.0050577932770584574,-0.3331039311300085
82.21223179140112,0.006159573324466691,0.40566664107733164
82.31053843649582,0.004356697051469929,0.28693004423295604
82.40884508159051,-0.0004067026784208873,-0.02678525714849875
82.50715172668521,0.002045305655067893,0.13470287673689815
82.6054583717799,0.003487916021164276,0.22971252770866557
82.7037650168746,0.007756083162023263,0.5108120400042022
82.8020716619693,0.014169231259877367,0.933179005282659
82.90037830706399,0.01790610136441747,1.1792875406870595
82.99868495215868,0.016638153488753353,1.0957810804893424
83.09699159725338,0.0125330315132057,0.8254196473126891
83.19529824234809,0.003613631185425993,0.23799207023731406
83.29360488744277,-0.00663025791520855,-0.4366657243537412
83.39191153253748,-0.009564149570511087,-0.6298904707650334
83.49021817763216,-0.015292698200654759,-1.0071700319798205
83.58852482272687,-0.02291478200932875,-1.5091569435942438
83.68683146782155,-0.01838493236433106,-1.210823142700801
83.78513811291626,0.0011432408874330127,0.07529330867810853
83.88344475801094,0.015972501887630202,1.0519415741487348
83.98175140310565,0.026516749684790925,1.7463808534663323
84.08005804820033,0.03641893086572498,2.398533922631851
84.17836469329504,0.03523147950439878,2.320328925609104
84.27667133838972,0.029110576297728594,1.9172090735929752
84.37497798348443,0.026593475139260775,1.7514339563838972
84.47328462857911,0.026859066898287157,1.7689257066992339
84.57159127367382,0.02695690700235916,1.7753694106662836
84.66989791876851,0.035610808464245,2.345311355325032
84.76820456386321,0.04285299634470165,2.8222784969490364
84.8665112089579,0.04534605701377329,2.9864703186540753
84.9648178540526,0.03653750101720242,2.4063428979257306
85.06312449914729,0.026043271447156402,1.71519779589403
85.16143114424199,0.023265764346992304,1.532272463898623
85.25973778933668,0.023491351104421628,1.5471295033258448
85.35804443443138,0.02265418287850543,1.4919939914660627
85.45635107952607,0.0256170648674625,1.687128027833121
85.55465772462077,0.02724699291122726,1.794474334352618
85.65296436971546,0.019140981154561303,1.2606161520785961
85.75127101481016,0.021340089468301682,1.405448407722894
85.84957765990485,0.03286393286632407,2.1644033998889936
85.94788430499955,0.044540623304627616,2.933424827379882
86.04619095009424,0.044425830845764236,2.925864649172988
86.14449759518894,0.03677776893738552,2.422166831936464
86.24280424028363,0.03179713151161023,2.094144356456611
86.34111088537833,0.02299907785559995,1.5147086150163809
86.43941753047302,0.012753098510531928,0.8399131578944458
86.53772417556772,0.006223729935779505,0.40989196580229936
86.63603082066241,0.008981684179893206,0.5915295557486347
86.73433746575711,0.024072987176864562,1.5854357858357409
86.8326441108518,0.03707956527611174,2.442042999112861
86.9309507559465,0.040574404938512894,2.672211521626333
87.02925740104119,0.04231958507123711,2.7871482773781024
87.12756404613589,0.03589958214293273,2.3643298561390775
87.22587069123058,0.028967545459738113,1.9077891288074356
87.32417733632528,0.03023605575275861,1.9913326295519185
87.42248398141997,0.03036030433648048,1.999515583765047
87.52079062651467,0.03029943686057903,1.9955068799758335
87.61909727160936,0.02745082637175201,1.8078987117146268
87.71740391670406,0.022133589547643336,1.4577079556618995
87.81571056179875,0.018689277159745867,1.230867136059741
87.91401720689345,0.014113299064047813,0.9294953367545933
88.01232385198814,0.013604962596815423,0.8960165323157627
88.11063049708284,0.02096062413794058,1.380456996707977
88.20893714217753,0.0272795017514139,1.7966153515199819
88.30724378727223,0.029440101022639942,1.93891141944892
88.40555043236692,0.034459001284943516,2.2694538676318525
88.50385707746162,0.04127806402515821,2.718554183370951
88.60216372255633,0.036593457297923404,2.410028152673598
88.70047036765101,0.027166617760440145,1.7891808641249287
88.79877701274572,0.026014307345101545,1.7132902335392766
88.8970836578404,0.03385024427951591,2.22936141302902
88.9953903029351,0.038471840154975075,2.533737578194187
89.09369694802979,0.030231455962845787,1.9910296895173591
89.1920035931245,0.022083254393491444,1.4543929057080287
89.29031023821918,0.010651901364581029,0.7015292864407375
89.38861688331389,0.004735691726072759,0.3118904580774853
89.48692352840857,0.016979264271250495,1.118246478735063
89.58523017350328,0.03578534962072152,2.3568065551009187
89.68353681859796,0.039741436588335996,2.6173526116387498
89.78184346369267,0.024691314308542565,1.6261585245237118
89.88015010878736,0.006653850130843514,0.43821948275999306
89.97845675388206,0.0012181109986719538,0.08022421954926605
90.07676339897675,0.004959372469828338,0.32662196832638846
90.17507004407145,0.005447318816222334,0.3587578888447534
90.27337668916614,0.010860962601147547,0.7152979627130831
90.37168333426084,0.012221697732871776,0.8049153486465925
90.46998997935553,0.010326925521897838,0.6801265278628035
90.56829662445023,0.014532708871935604,0.9571174725703654
90.66660326954492,0.004711445403832514,0.310293606517609
90.76490991463962,-0.003940703820442294,-0.2595329365831331
90.86321655973431,0.00105624390376639,0.06956372760201486
90.961523204829,0.005242762541136323,0.3452859072503079
91.0598298499237,0.004123014754886986,0.2715398363442495
91.1581364950184,0.004849489893337397,0.3193851526999123
91.25644314011309,0.0031697811997367514,0.20876031562413436
91.35474978520779,0.00864499496099759,0.5693553596351068
91.45305643030248,0.014561122615766862,0.9589887885872563
91.55136307539718,0.011453502183710917,0.7543223453526164
91.64966972049187,0.00999838068749886,0.6584887171424426
91.74797636558657,0.01504810762088466,0.9910613956141457
91.84628301068126,0.008117024515663014,0.5345834704864223
91.94458965577596,-0.003043423323702471,-0.20043845839100213
92.04289630087065,-0.0008128244482510875,-0.05353224892841629
92.14120294596535,0.0016164217071132168,0.10645677844160485
92.23950959106004,-0.0008270691394117735,-0.05447039769483586
92.33781623615474,-0.002344226588530021,-0.15438968504890385
92.43612288124943,0.0031885968736919904,0.20999950720163782
92.53442952634413,0.011776399171731566,0.7755881915247125
92.63273617143882,0.016337718486185728,1.0759945702822302
92.73104281653352,0.012710449467949416,0.837104311690873
92.82934946162821,0.0006595662583697027,0.04343872148589788
92.9276561067229,-0.00829652702683544,-0.5464054367814908
93.0259627518176,-0.0015392601262890823,-0.10137496643958235
93.1242693969123,0.008908810210850632,0.5867301098785779
93.222576042007,0.010962904961277243,0.7220118393652861
93.32088268710169,0.011820561078016021,0.7784966742314378
93.4191893321964,0.012696576051376694,0.8361906148969653
93.51749597729108,-0.0013099422953013213,-0.08627220023479946
93.61580262238579,-0.01501376751587652,-0.9887997861886391
93.71410926748047,-0.019598223363273576,-1.2907299262965966
93.81241591257518,-0.020408776564685288,-1.3441125849617779
93.91072255766986,-0.0157057399276159,-1.0343727689333495
94.00902920276457,-0.015486256911656681,-1.019917719094117
94.10733584785925,-0.017777585409722796,-1.1708235533922613
94.20564249295396,-0.01531591604195921,-1.008699148261317
94.30394913804864,-0.006242667136295159,-0.411139175058187
94.40225578314335,-0.00394476963165245,-0.25980070902749675
94.50056242823803,-0.015041635998906785,-0.9906351915815609
94.59886907333274,-0.02101531605516773,-1.3840589950567408
94.69717571842742,-0.01520151490465721,-1.0011647423113252
94.79548236352213,-0.017294125329067437,-1.1389830962588905
94.8937890086168,-0.028110946120971703,-1.8513739068447608
94.99209565371152,-0.03163515593308235,-2.0834767338235736
95.0904022988062,-0.02421544524981669,-1.594818022576336
95.1887089439009,-0.024725534448561168,-1.628412261101268
95.28701558899559,-0.0271393643778826,-1.7873859829597956
95.3853222340903,-0.015426998923382668,-1.0160150154150651
95.48362887918498,-0.008170243885541427,-0.5380884875483942
95.58193552427969,-0.008548554026230046,-0.5630038183061828
95.68024216937437,-0.013969025015287101,-0.9199935286785358
95.77854881446908,-0.020071258160295383,-1.3218837790754001
95.87685545956377,-0.025567147959086902,-1.6838405373478504
95.97516210465847,-0.01916296454378895,-1.26206398191307
96.07346874975316,-0.005445698955875569,-0.35865121958746443
96.17177539484786,-0.0010441279571514837,-0.06876579096141698
96.27008203994255,-0.006928024107291554,-0.4562764679376454
96.36838868503725,-0.008059245187555988,-0.5307781646769082
96.46669533013194,-0.0059540671455573305,-0.39213211325212727
96.56500197522664,-0.011473067764383203,-0.7556109394347622
96.66330862032133,-0.013328222192899836,-0.877790551403749
96.76161526541603,-0.018698007432663276,-1.2314421217884768
96.85992191051072,-0.020640804569472655,-1.3593938419585478
96.95822855560542,-0.013860238115406745,-0.9128288738064781
97.05653520070011,-0.005372107679135541,-0.3538045321644727
97.1548418457948,0.002359578165631253,0.15540071881565873
97.2531484908895,0.006273262598091613,0.4131541640150504
97.3514551359842,-0.002384513260001742,-0.15704294658458778
97.44976178107889,-0.012784852889021382,-0.8420045005590159
97.54806842617359,-0.005219966578580579,-0.3437845897032927
97.64637507126828,0.0017652784702588357,0.11626041596122282
97.74468171636298,0.0027870292893672783,0.1835524519711213
97.84298836145767,0.0016976622619074445,0.11180724377663395
97.94129500655237,-0.006892017185244909,-0.4539050687181345
98.03960165164706,-0.011163031776321232,-0.7351921127669889
98.13790829674176,-0.007656222999676898,-0.5042353099295911
98.23621494183645,0.0008248014491134183,0.054321034666063236
98.33452158693115,0.010818215923179563,0.7124826862882155
98.43282823202586,0.015553184436798378,1.0243255209259197
98.53113487712054,0.009127698452863021,0.6011459881809743
98.62944152221525,0.004675713008834768,0.3079402875224685
98.72774816730993,0.013423201380558511,0.8840458227446799
98.82605481240464,0.015009708465915187,0.9885324450416273
98.92436145749932,0.0033651174967298716,0.22162507372902232
99.02266810259403,-0.002636286480365811,-0.173624614339795
99.1209747476887,0.001905540585524253,0.12549801394964513
99.21928139278342,0.003780071935085453,0.2489537809696547
99.3175880378781,-4.071656488347647e-06,-0.00026816440936282103
99.4158946829728,-0.0022170927534102807,-0.14601670951420442
99.51420132806749,-0.006285118751324518,-0.4139350187744922
99.6125079731622,-0.0019044525651854792,-0.12542637142911023
99.71081461825688,0.00874299114417702,0.5758093428999276
99.80912126335159,0.012675654220350703,0.8348127127896565
99.90742790844627,0.012888867371195253,0.8488548322145617
100.00573455354098,0.00877393300286654,0.5778471593911981
100.10404119863566,0.0016228051034891527,0.10687718597224893
100.20234784373037,-0.0011889195050931948,-0.07830169528936688
100.30065448882505,0.0008403047789134321,0.055342076790684355
100.39896113391976,0.00010427851889044382,0.006867727989167876
100.49726777901444,-0.00028828168260141424,-0.018986105177213417
100.59557442410915,-0.004339258061934633,-0.2857815344494919
100.69388106920383,-0.005644532786175026,-0.3717463236170086
100.79218771429854,0.005162168051808649,0.3399779914878625
100.89049435939322,0.020097898954600922,1.323638315461804
100.98880100448793,0.023928991797982288,1.5759523168335237
101.08710764958262,0.015168901329139213,0.9990168133281508
101.18541429467732,0.010320371158105515,0.6796948604972517
101.28372093977201,0.006548127616548938,0.43125664690420645
101.3820275848667,0.001105721057065889,0.0728222700168889
101.4803342299614,0.0020059143328922373,0.1321085824914238
101.5786408750561,-0.0010802206945607629,-0.07114284194098977
101.67694752015079,-0.0016094306397120214,-0.10599636397387524
101.77525416524549,0.0013105853557921765,0.08631453790570848
101.87356081034018,0.0011375943353606737,0.0749214293722371
101.97186745543488,-0.0010203704325759209,-0.06720113138948748
102.07017410052957,-0.001010061372554303,-0.06652218146820606
102.16848074562427,0.0015013510597327393,0.09887827886773999
102.26678739071896,-0.0006406178075561118,-0.04219079928132768
102.36509403581366,0.0017276114959726453,0.1137796864696018
102.46340068090835,0.005948117746382575,0.3917402745809031
102.56170732600305,-0.0003425090584001124,-0.022557495047154888
102.66001397109774,-0.007443853506371068,-0.4902487533996832
102.75832061619244,-0.004332302944427905,-0.28532347362980576
102.85662726128713,0.001182818803877949,0.07789989193578903
102.95493390638183,0.00046633467308990553,0.030712578720243956
103.05324055147652,-0.00238520223770538,-0.1570883223372431
103.15154719657122,-3.798146552280203e-05,-0.0025014487365791044
103.24985384166591,0.001408620050293203,0.09277105750834391
103.3481604867606,0.0016306762066015511,0.10739557317994337
103.4464671318553,0.001012855904060481,0.06670621402433541
103.54477377695,0.00924304248265607,0.6087424925939908
103.64308042204469,0.0302724403197321,1.9937289002915113
103.74138706713939,0.03290335066073105,2.166999437583369
103.8396937122341,0.014349831031066533,0.9450732226191766
103.93800035732878,0.008352324897348901,0.5500802447110476
104.03630700242348,0.011910819811387457,0.7844410726333283
104.13461364751817,0.010656928260634158,0.7018603554880033
104.23292029261287,0.009426788833908514,0.6208439422370222
104.33122693770756,0.0062346445600240715,0.4106107979030074
104.42953358280226,0.002390989562481252,0.15746945887284386
104.52784022789695,-0.00648002554554619,-0.426771490025656
104.62614687299165,-0.007013525923749976,-0.4619075779934733
104.72445351808634,0.007393973350212961,0.48696365540771264
104.82276016318104,0.010719174606537273,0.7059598710172905
104.92106680827573,0.011229898440919569,0.7395959063515761
105.01937345337043,0.01189397774825387,0.7833318621510159
105.11768009846512,0.008249468748047313,0.5433061863269482
105.21598674355982,0.010162488178846754,0.6692967605623761
105.3142933886545,0.00981742303319564,0.6465709297896862
105.41260003374921,0.009422155133872954,0.6205387688974755
105.5109066788439,0.008437246463696837,0.5556731397631784
105.6092133239386,0.008932346800107696,0.5882802187526952
105.70751996903329,0.011768377725981927,0.7750599028205183
105.805826614128,0.015172395804892927,0.9992469578838067
105.90413325922268,0.01605188677224181,1.0571698259044684
106.00243990431738,0.010345076088577418,0.6813219157829895
106.10074654941207,0.0015720974058442694,0.10353760047636847
106.19905319450677,-0.0033312670854466816,-0.21939571530557697
106.29735983960146,-9.598096432653601e-05,-0.006321268881634157
106.39566648469616,0.001981449002902612,0.1304973071825452
106.49397312979086,-0.003581370666736426,-0.23586742140417305
106.59227977488555,-0.007854282348222497,-0.5172794069493095
106.69058641998025,0.00015741246611325824,0.010367105159215627
106.78889306507494,0.015860422696233174,1.0445600904812882
106.88719971016964,0.01904497692009306,1.254293357633883
106.98550635526433,0.016939665355548396,1.1156385124760257
107.08381300035903,0.01622397214631824,1.06850328898819
107.18211964545372,0.009092332217312394,0.5988167842775372
107.28042629054842,0.005133724411879011,0.33810470652777025
107.37873293564311,-0.00685624105750394,-0.45154886950476786
107.47703958073781,-0.014906454699317468,-0.9817322137618154
107.5753462258325,-0.0021807708392179307,-0.14362456505777738
107.6736528709272,0.008455200584564636,0.5568555898531292
107.7719595160219,0.007577080235273976,0.4990229901033655
107.87026616111659,0.002204634121468702,0.14519617578587812
107.96857280621128,-0.004562512339904313,-0.30048495785913354
108.06687945130598,-0.0016346310249123822,-0.10765604967869874
108.16518609640067,0.011448255974973193,0.7539768324734564
108.26349274149537,0.02055303218245266,1.353613179181145
108.36179938659006,0.022281626154336175,1.4674575780571621
108.46010603168476,0.02445211769347136,1.6104051461717743
108.55841267677945,0.030350180281986036,1.998848818222152
108.65671932187415,0.03396408264374639,2.236858755005011
108.75502596696884,0.03221887961957604,2.1219204916331953
108.85333261206354,0.023573652410509606,1.5525498292500914
108.95163925715823,0.01849462534058758,1.2180474573482318
109.04994590225294,0.018589031587778762,1.224265009090536
109.14825254734762,0.016514479072720155,1.0876359406944256
109.24655919244233,0.021234388599094472,1.3984869974025425
109.34486583753701,0.030844123912043865,2.0313797170666614
109.44317248263172,0.031136724164918066,2.050650234285426
109.5414791277264,0.025462636934928874,1.6769574756763297
109.63978577282111,0.020494499325228333,1.3497582322973847
109.7380924179158,0.014047153498578834,0.9251390204295253
109.8363990630105,0.012975893423555481,0.8545863277413612
109.93470570810518,0.023554109160511368,1.5512627198511684
110.0330123531999,0.03487090744472948,2.2965818166568432
110.13131899829457,0.03845581545663003,2.5326821989785153
110.22962564338928,0.0425789549402374,2.8042302568962394
110.32793228848396,0.04967782683721501,3.2717586741848126
110.42623893357867,0.05294165091320642,3.486712617107248
110.52454557867335,0.05456574087637834,3.5936744303411654
110.62285222376806,0.052510735304454395,3.458332714572234
110.72115886886274,0.04840661408063035,3.1880371904408804
110.81946551395745,0.04440929208878063,2.9247754142933227
